p0371	0.5275039811787673
p0244	0.52973970965314
p0310	0.5302068706959344
p0360	0.5320449533965985
p0234	0.534161788672487
p0115	0.5342295058561006
p0390	0.5379197297084011
p0392	0.5384422418848948
p0073	0.5411543849692345
p0334	0.5420639268599126
p0347	0.5563607233675928
p0147	0.5575612277310567
p0114	0.5599520027033529
p0290	0.5602026462146765
p0295	0.5602215567187968
p0235	0.5608297901731082
p0350	0.5628643471813081
p0298	0.5645542022846076
p0228	0.5662666194248379
p0391	0.5680478748168817
p0388	0.5713821453390173
p0338	0.5749334847063665
p0174	0.5824322802063233
p0131	0.5857874273682613
p0387	0.5869540409247351
p0199	0.5879208980266785
p0265	0.5895312754646413
p0151	0.5907672445259984
p0095	0.5914014081899612
p0381	0.5957119747708273
p0277	0.596037354375218
p0382	0.596077738711946
p0364	0.5988639416120343
p0149	0.5994598046609894
p0293	0.6030619277435831
p0306	0.6083836131314488
p0227	0.6171014942690594
p0307	0.617845369307513
p0386	0.6185381277593538
p0351	0.6275542920557687
